identifier,الفني_الفريق_الجهاز_النادي_الكرة_اللاعبين_الأهلي,مصر_المصرية_الخارجية_المصري_العربية_الأمريكية_الدول,الانتخابات_حزب_الإخوان_اللجنة_المرشحين_الانتخابية_الحزب,سيناء_الغاز_الشركة_ألف_شركة_القاهرة_المياه,المجلس_الشعب_مجلس_اللجنة_القانون_الدستور_البرلمان,الله_لي_كنت_يا_أنا_ولكن_مبارك,المحكمة_المستشار_العام_النيابة_العامة_القضية_التحقيقات,الأزهر_الإسلامية_الله_الكنيسة_المسلمين_البابا_مصر,المباراة_الفريق_الزمالك_الفوز_أحمد_الشوط_مباراة,مصر_الثورة_ولكن_ليس_لأن_مثل_يجب,جنيه_العمل_العام_المالية_مصر_دولار_الحكومة,الشرطة_المسلحة_الثورة_القوات_المتظاهرين_الأمن_يناير,مدرسة_الصحة_التعليم_ش_حالة_جامعة_الجامعة,عبد_أحمد_محمود_حسن_الدين_فئات_إبراهيم,مدير_اللواء_الأمن_النيابة_الشرطة_أمن_وتم
AH20120416$1072,3.32612672542824e-05,3.32612672542824e-05,0.0599035423249626,3.32612672542824e-05,0.158024280725096,3.32612672542824e-05,0.201263928155663,3.32612672542824e-05,3.32612672542824e-05,0.552170297688342,3.32612672542824e-05,3.32612672542824e-05,3.32612672542824e-05,3.32612672542824e-05,0.0283053384333943
AH20120416$1073,7.16075904045829e-05,7.16075904045829e-05,0.0716791979949875,7.16075904045829e-05,0.0680988184747583,0.0394557823129252,7.16075904045829e-05,7.16075904045829e-05,7.16075904045829e-05,0.347368421052632,7.16075904045829e-05,0.222055137844612,0.250698174006445,7.16075904045829e-05,7.16075904045829e-05
AH20120416$1074,0.000126342387871131,0.139102969046115,0.000126342387871131,0.170688566013898,0.000126342387871131,0.000126342387871131,0.499178774478838,0.000126342387871131,0.000126342387871131,0.000126342387871131,0.0696146557169931,0.000126342387871131,0.000126342387871131,0.000126342387871131,0.120151610865445
AH20120416$1075,0.00656793303283966,0.000128783000643915,0.000128783000643915,0.173985833869929,0.000128783000643915,0.212620734063104,0.000128783000643915,0.00656793303283966,0.000128783000643915,0.296329684481648,0.000128783000643915,0.0387636831938184,0.26413393432067,0.000128783000643915,0.000128783000643915
AH20120416$1076,9.88630746416214e-05,9.88630746416214e-05,9.88630746416214e-05,0.365892239248641,9.88630746416214e-05,0.0495304003954523,9.88630746416214e-05,9.88630746416214e-05,9.88630746416214e-05,0.36094908551656,0.0594167078596144,9.88630746416214e-05,0.163222936233317,9.88630746416214e-05,9.88630746416214e-05
AH20120416$1077,0.000214362272240086,0.0645230439442658,0.000214362272240086,0.000214362272240086,0.000214362272240086,0.000214362272240086,0.000214362272240086,0.000214362272240086,0.000214362272240086,0.000214362272240086,0.000214362272240086,0.000214362272240086,0.000214362272240086,0.000214362272240086,0.932690246516613
AH20120416$1078,0.000522193211488251,0.000522193211488251,0.0266318537859008,0.000522193211488251,0.209399477806789,0.131070496083551,0.157180156657963,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.0527415143603133,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.418276762402089
AH20120416$1079,0.00033167495854063,0.332006633499171,0.0169154228855721,0.481260364842454,0.00033167495854063,0.133001658374793,0.00033167495854063,0.00033167495854063,0.0334991708126037,0.00033167495854063,0.00033167495854063,0.00033167495854063,0.00033167495854063,0.00033167495854063,0.00033167495854063
AH20120416$1080,0.000234466588511137,0.187807737397421,0.129191090269637,0.269871043376319,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.094021101992966,0.000234466588511137,0.211254396248535,0.000234466588511137,0.105744431418523,0.000234466588511137,0.000234466588511137,0.000234466588511137
AH20120416$1081,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.678195488721805,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.302255639097744
AH20120416$1082,0.00150375939849624,0.0766917293233083,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.903759398496241
AH20120416$1083,0.000223964165733483,0.000223964165733483,0.112206047032475,0.000223964165733483,0.627323628219485,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.257782754759239,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.000223964165733483
AH20120416$1084,0.000140548137737175,0.0423049894588897,0.000140548137737175,0.534223471539002,0.000140548137737175,0.000140548137737175,0.000140548137737175,0.000140548137737175,0.000140548137737175,0.000140548137737175,0.0985242445537596,0.000140548137737175,0.000140548137737175,0.000140548137737175,0.32340126493324
AH20120416$1085,0.000182982616651418,0.000182982616651418,0.201463860933211,0.000182982616651418,0.466788655077768,0.000182982616651418,0.000182982616651418,0.100823421774931,0.000182982616651418,0.228911253430924,0.000182982616651418,0.000182982616651418,0.000182982616651418,0.000182982616651418,0.000182982616651418
AH20120416$1086,3.49467062729338e-05,0.0244976410973266,3.49467062729338e-05,3.49467062729338e-05,3.49467062729338e-05,3.49467062729338e-05,3.49467062729338e-05,3.49467062729338e-05,3.49467062729338e-05,3.49467062729338e-05,3.49467062729338e-05,3.49467062729338e-05,3.49467062729338e-05,0.975048051721125,3.49467062729338e-05
AH20120417$1087,6.84228532329798e-05,0.680875812521382,6.84228532329798e-05,0.0308587068080739,0.0719124187478618,0.0650701334245638,6.84228532329798e-05,6.84228532329798e-05,6.84228532329798e-05,0.150598699965789,6.84228532329798e-05,6.84228532329798e-05,6.84228532329798e-05,6.84228532329798e-05,6.84228532329798e-05
AH20120417$1088,0.000355239786856128,0.000355239786856128,0.0181172291296625,0.231261101243339,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.746358792184725,0.000355239786856128,0.000355239786856128,0.000355239786856128
AH20120417$1089,0.000178094390026714,0.0625111308993767,0.213891362422084,0.000178094390026714,0.614603739982191,0.000178094390026714,0.000178094390026714,0.0981300089047195,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.00908281389136242,0.000178094390026714,0.000178094390026714,0.000178094390026714
AH20120417$1090,0.0625386996904025,0.465015479876161,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.43405572755418,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.0315789473684211,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629
AH20120417$1091,0.000176522506619594,0.000176522506619594,0.000176522506619594,0.185525154457193,0.000176522506619594,0.000176522506619594,0.326743159752868,0.000176522506619594,0.000176522506619594,0.106090026478376,0.0531332744924978,0.000176522506619594,0.326743159752868,0.000176522506619594,0.000176522506619594
AH20120417$1092,9.16170407695831e-05,9.16170407695831e-05,0.0138341731562071,9.16170407695831e-05,0.421530004580852,9.16170407695831e-05,0.0779661016949152,9.16170407695831e-05,0.00467246907924874,0.0596426935409986,0.16042143838754,9.16170407695831e-05,0.0871278057718736,9.16170407695831e-05,0.174163994502978
AH20120417$1093,0.000138600138600139,0.000138600138600139,0.000138600138600139,0.332778932778933,0.000138600138600139,0.000138600138600139,0.000138600138600139,0.000138600138600139,0.000138600138600139,0.000138600138600139,0.630769230769231,0.013998613998614,0.0209286209286209,0.000138600138600139,0.000138600138600139
AH20120417$1094,0.000205549845837616,0.000205549845837616,0.000205549845837616,0.000205549845837616,0.000205549845837616,0.000205549845837616,0.216032887975334,0.000205549845837616,0.000205549845837616,0.390750256937307,0.000205549845837616,0.000205549845837616,0.267420349434738,0.000205549845837616,0.123535457348407
AH20120417$1095,0.0002460024600246,0.369249692496925,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0863468634686347,0.0002460024600246,0.381549815498155,0.0002460024600246,0.160147601476015,0.0002460024600246,0.0002460024600246,0.0002460024600246
AH20120417$1096,0.00066006600660066,0.0996699669966997,0.00066006600660066,0.858745874587459,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.0336633663366337,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066
AH20120417$1097,0.397252060954284,0.0525106170372221,4.99625281039221e-05,4.99625281039221e-05,4.99625281039221e-05,4.99625281039221e-05,4.99625281039221e-05,4.99625281039221e-05,0.447214589058206,0.102473145141144,4.99625281039221e-05,4.99625281039221e-05,4.99625281039221e-05,4.99625281039221e-05,4.99625281039221e-05
AH20120417$1098,0.715501127940703,6.44537544311956e-05,6.44537544311956e-05,6.44537544311956e-05,6.44537544311956e-05,6.44537544311956e-05,6.44537544311956e-05,6.44537544311956e-05,0.183757653883339,0.0806316467934257,6.44537544311956e-05,6.44537544311956e-05,0.00650982919755076,6.44537544311956e-05,0.0129552046406703
AH20120417$1099,0.61992709599028,0.000243013365735115,0.000243013365735115,0.000243013365735115,0.000243013365735115,0.000243013365735115,0.000243013365735115,0.000243013365735115,0.255407047387606,0.000243013365735115,0.000243013365735115,0.000243013365735115,0.121749696233293,0.000243013365735115,0.000243013365735115
AH20120417$1100,0.000166251039068994,0.000166251039068994,0.299418121363259,0.000166251039068994,0.449044056525353,0.000166251039068994,0.000166251039068994,0.000166251039068994,0.000166251039068994,0.24954280964256,0.000166251039068994,0.000166251039068994,0.000166251039068994,0.000166251039068994,0.000166251039068994
AH20120417$1101,0.00033167495854063,0.00033167495854063,0.00033167495854063,0.00033167495854063,0.448092868988391,0.00033167495854063,0.00033167495854063,0.43150912106136,0.00033167495854063,0.0998341625207297,0.0169154228855721,0.00033167495854063,0.00033167495854063,0.00033167495854063,0.00033167495854063
AH20120417$1102,0.000229095074455899,0.000229095074455899,0.000229095074455899,0.000229095074455899,0.550057273768614,0.0116838487972509,0.000229095074455899,0.000229095074455899,0.000229095074455899,0.229324169530355,0.14914089347079,0.000229095074455899,0.0575028636884307,0.000229095074455899,0.000229095074455899
AH20120417$1103,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.102290076335878,0.0513994910941476,0.000508905852417303,0.000508905852417303,0.229516539440204,0.000508905852417303,0.280407124681934,0.000508905852417303,0.331297709923664,0.000508905852417303
AH20120417$1104,0.00041407867494824,0.00041407867494824,0.290269151138716,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.0832298136645963,0.00041407867494824,0.0211180124223602,0.00041407867494824,0.00041407867494824,0.600828157349896,0.00041407867494824,0.00041407867494824,0.00041407867494824
AH20120417$1105,5.11116790186558e-05,5.11116790186558e-05,5.11116790186558e-05,0.12016355737286,0.0358292869920777,5.11116790186558e-05,5.11116790186558e-05,5.11116790186558e-05,5.11116790186558e-05,0.143163812931255,0.281165346281625,5.11116790186558e-05,0.419166879631996,5.11116790186558e-05,5.11116790186558e-05
AH20120417$1106,0.000116754232340922,0.000116754232340922,0.116870986573263,0.000116754232340922,0.181085814360771,0.0643315820198482,0.0701692936368943,0.000116754232340922,0.0176298890834793,0.000116754232340922,0.373730297723292,0.000116754232340922,0.0935201401050788,0.0818447168709866,0.000116754232340922
AH20120417$1107,0.000102406554019457,0.000102406554019457,0.000102406554019457,0.000102406554019457,0.281720430107527,0.000102406554019457,0.092268305171531,0.112749615975422,0.000102406554019457,0.25099846390169,0.220276497695853,0.000102406554019457,0.0410650281618024,0.000102406554019457,0.000102406554019457
AH20120417$1108,0.000451467268623025,0.000451467268623025,0.113318284424379,0.655079006772009,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.090744920993228,0.113318284424379,0.0230248306997743,0.000451467268623025
AH20120417$1109,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.997800471327573,0.000157109190887667
AH20120417$1110,6.38365783593999e-05,6.38365783593999e-05,0.00963932333226939,0.0224066390041494,6.38365783593999e-05,0.127736993297159,6.38365783593999e-05,0.0351739546760294,6.38365783593999e-05,0.641621449090329,6.38365783593999e-05,0.105394190871369,6.38365783593999e-05,0.0575167571018193,6.38365783593999e-05
AH20120417$1111,0.000160901045856798,0.0564762670957361,0.000160901045856798,0.000160901045856798,0.0806114239742558,0.128881737731295,0.120836685438455,0.000160901045856798,0.000160901045856798,0.426548672566372,0.000160901045856798,0.185197103781175,0.000160901045856798,0.000160901045856798,0.000160901045856798
AH20120417$1112,0.000117439812096301,0.000117439812096301,0.000117439812096301,0.522724603640634,0.000117439812096301,0.000117439812096301,0.117557251908397,0.000117439812096301,0.000117439812096301,0.000117439812096301,0.0470933646506166,0.0470933646506166,0.000117439812096301,0.000117439812096301,0.264357017028773
AH20120417$1113,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.00801256873527101,0.031578947368421,0.0394344069128044,0.919245875883739
AH20120417$1114,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0617466174661747,0.258548585485855,0.0002460024600246,0.0617466174661747,0.0002460024600246,0.602952029520295,0.0125461254612546,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246
AH20120417$1115,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.996717467760844
AH20120417$1116,0.000243013365735115,0.000243013365735115,0.000243013365735115,0.340461725394897,0.000243013365735115,0.000243013365735115,0.000243013365735115,0.000243013365735115,0.000243013365735115,0.0366950182260024,0.000243013365735115,0.425516403402187,0.000243013365735115,0.000243013365735115,0.194653705953827
AH20120417$1117,4.06256347755434e-05,4.06256347755434e-05,0.0995734308348568,4.06256347755434e-05,0.0934795856185253,4.06256347755434e-05,4.06256347755434e-05,0.195043672557384,4.06256347755434e-05,0.554580540320943,0.00613447085110705,4.06256347755434e-05,4.06256347755434e-05,0.0508226691042047,4.06256347755434e-05
AH20120417$1118,0.00190512119211544,0.400848816372725,1.88625860605489e-05,0.300877110251816,0.0160520607375271,1.88625860605489e-05,1.88625860605489e-05,1.88625860605489e-05,1.88625860605489e-05,0.168839007827973,0.107535603131189,0.000961991889087994,1.88625860605489e-05,0.00284825049514288,1.88625860605489e-05
AH20120417$1119,0.10514165792235,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.0316894018887723,0.000209863588667366,0.000209863588667366,0.0526757607555089,0.587827911857293,0.000209863588667366,0.000209863588667366,0.220566631689402
AH20120417$1120,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.418450184501845,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.307749077490775,0.258548585485855,0.0125461254612546,0.0002460024600246,0.0002460024600246
AH20120417$1121,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.277650897226754,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.39184339314845,0.0166394779771615,0.310277324632953,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199
AH20120417$1122,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.0143057503506311,0.266760168302945,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.280785413744741,0.435063113604488,0.000280504908835905,0.000280504908835905
AH20120417$1123,0.493389296956978,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.021196222455404,0.000209863588667366,0.000209863588667366,0.189087093389297,0.189087093389297,0.0946484784889822,0.000209863588667366,0.000209863588667366,0.0107030430220357
AH20120418$1124,0.000116076610562972,0.000116076610562972,0.156819500870575,0.000116076610562972,0.795240858966918,0.000116076610562972,0.00591990713871155,0.000116076610562972,0.000116076610562972,0.040742890307603,0.000116076610562972,0.000116076610562972,0.000116076610562972,0.000116076610562972,0.000116076610562972
AH20120418$1125,0.000205549845837616,0.0721479958890031,0.195477903391572,0.000205549845837616,0.472970195272354,0.000205549845837616,0.0927029804727646,0.000205549845837616,0.000205549845837616,0.0515930113052415,0.000205549845837616,0.113257965056526,0.000205549845837616,0.000205549845837616,0.000205549845837616
AH20120418$1126,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.71610337972167,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.278727634194831,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308
AH20120418$1127,0.000212089077412513,0.371367974549311,0.0320254506892895,0.000212089077412513,0.000212089077412513,0.000212089077412513,0.000212089077412513,0.000212089077412513,0.000212089077412513,0.106256627783669,0.488016967126193,0.000212089077412513,0.000212089077412513,0.000212089077412513,0.000212089077412513
AH20120418$1128,0.00941828254847646,0.120221606648199,0.000184672206832872,0.000184672206832872,0.0371191135734072,0.000184672206832872,0.000184672206832872,0.563434903047091,0.000184672206832872,0.267959372114497,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872
AH20120418$1129,0.000397614314115308,0.0998011928429423,0.000397614314115308,0.000397614314115308,0.219085487077535,0.0998011928429423,0.000397614314115308,0.576938369781312,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308
AH20120418$1130,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.445871559633027,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.000262123197903014,0.419659239842726,0.000262123197903014,0.118217562254259,0.0133682830930537,0.000262123197903014
AH20120418$1131,0.720875600640683,0.000106780565936999,0.000106780565936999,0.000106780565936999,0.000106780565936999,0.00544580886278697,0.000106780565936999,0.000106780565936999,0.186972770955686,0.000106780565936999,0.000106780565936999,0.0107848371596369,0.0268019220501869,0.0481580352375868,0.000106780565936999
AH20120418$1132,0.68230726566833,0.000110926234054354,0.000110926234054354,0.000110926234054354,0.0167498613422074,0.000110926234054354,0.000110926234054354,0.000110926234054354,0.238602329450915,0.061120354963949,0.000110926234054354,0.000110926234054354,0.000110926234054354,0.000110926234054354,0.000110926234054354
AH20120418$1133,0.528816083395383,0.111839166046165,0.000148920327624721,0.000148920327624721,0.000148920327624721,0.0671630677587491,0.000148920327624721,0.000148920327624721,0.29054355919583,0.000148920327624721,0.000148920327624721,0.000148920327624721,0.000148920327624721,0.000148920327624721,0.000148920327624721
AH20120418$1134,0.000243013365735115,0.0123936816524909,0.060996354799514,0.000243013365735115,0.838639125151883,0.0123936816524909,0.000243013365735115,0.000243013365735115,0.000243013365735115,0.0731470230862697,0.000243013365735115,0.000243013365735115,0.000243013365735115,0.000243013365735115,0.000243013365735115
AH20120418$1135,9.98502246630055e-05,9.98502246630055e-05,0.0250624063904144,9.98502246630055e-05,0.763954068896655,9.98502246630055e-05,9.98502246630055e-05,0.0699950074887668,9.98502246630055e-05,0.0600099850224663,9.98502246630055e-05,9.98502246630055e-05,9.98502246630055e-05,0.0799800299550674,9.98502246630055e-05
AH20120418$1136,0.00122699386503067,0.00122699386503067,0.430674846625767,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.553374233128834,0.00122699386503067,0.00122699386503067,0.00122699386503067
AH20120418$1137,4.10424789657295e-05,0.246295916273343,0.00619741432382516,4.10424789657295e-05,4.10424789657295e-05,4.10424789657295e-05,0.0287707777549764,0.182680073876462,0.0349271495998358,0.394048840549969,4.10424789657295e-05,0.0513441411861276,0.022614405910117,4.10424789657295e-05,0.0328750256515494
AH20120418$1138,4.57351932311914e-05,0.322478847473131,0.0457809284244226,4.57351932311914e-05,0.128104276240567,4.57351932311914e-05,4.57351932311914e-05,0.00233249485479076,0.0160530528241482,0.308758289503773,0.141824834209925,0.0343471301166247,4.57351932311914e-05,4.57351932311914e-05,4.57351932311914e-05
AH20120418$1139,5.66091140673648e-05,0.345372204924993,5.66091140673648e-05,5.66091140673648e-05,5.66091140673648e-05,0.28593263515426,5.66091140673648e-05,5.66091140673648e-05,5.66091140673648e-05,0.260458533823946,5.66091140673648e-05,0.0594961788848005,5.66091140673648e-05,0.0481743560713275,5.66091140673648e-05
AH20120418$1140,0.0661161574456372,5.50509221029452e-05,5.50509221029452e-05,0.195485824387558,0.107404349022846,5.50509221029452e-05,0.0303330580787228,5.50509221029452e-05,5.50509221029452e-05,0.12391962565373,0.15419763281035,0.236774015964767,0.00280759702725021,5.50509221029452e-05,0.0826314340765208
AH20120418$1141,0.000135777325186694,0.156279701289885,0.000135777325186694,0.000135777325186694,0.461778682959946,0.000135777325186694,0.14949083503055,0.000135777325186694,0.000135777325186694,0.0951799049558724,0.129124236252546,0.000135777325186694,0.000135777325186694,0.00692464358452139,0.000135777325186694
AH20120418$1142,0.000124766063630692,0.000124766063630692,0.000124766063630692,0.0250779787897692,0.467997504678727,0.000124766063630692,0.000124766063630692,0.0437928883343731,0.000124766063630692,0.000124766063630692,0.449282595134124,0.000124766063630692,0.000124766063630692,0.000124766063630692,0.0126013724266999
AH20120418$1143,0.00033167495854063,0.597346600331675,0.00033167495854063,0.116417910447761,0.00033167495854063,0.00033167495854063,0.00033167495854063,0.00033167495854063,0.00033167495854063,0.282255389718076,0.00033167495854063,0.00033167495854063,0.00033167495854063,0.00033167495854063,0.00033167495854063
AH20120418$1144,9.2038656235619e-05,9.2038656235619e-05,9.2038656235619e-05,0.285411872986654,9.2038656235619e-05,0.0461113667740451,9.2038656235619e-05,9.2038656235619e-05,9.2038656235619e-05,9.2038656235619e-05,0.308421537045559,0.285411872986654,0.050713299585826,0.0231017027151404,9.2038656235619e-05
AH20120418$1145,0.000133067198935462,0.000133067198935462,0.000133067198935462,0.26626746506986,0.000133067198935462,0.000133067198935462,0.0134397870924817,0.000133067198935462,0.000133067198935462,0.000133067198935462,0.000133067198935462,0.000133067198935462,0.000133067198935462,0.000133067198935462,0.718695941450432
AH20120418$1146,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.995113438045375
AH20120418$1147,0.0002460024600246,0.0125461254612546,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.984255842558426
AH20120418$1148,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.0181172291296625,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.0714031971580817,0.906216696269982,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128
AH20120418$1149,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.997506678539626
AH20120418$1150,0.000145666423889294,0.000145666423889294,0.174945375091041,0.000145666423889294,0.000145666423889294,0.000145666423889294,0.000145666423889294,0.276911871813547,0.000145666423889294,0.466278222869629,0.000145666423889294,0.0802621995630007,0.000145666423889294,0.000145666423889294,0.000145666423889294
AH20120418$1151,0.00010851871947911,0.00010851871947911,0.00010851871947911,0.00010851871947911,0.00010851871947911,0.135756918068367,0.00010851871947911,0.00010851871947911,0.00010851871947911,0.70005425935974,0.00010851871947911,0.0869234943027672,0.0760716223548562,0.00010851871947911,0.00010851871947911
AH20120418$1152,8.28843762950684e-05,8.28843762950684e-05,8.28843762950684e-05,8.28843762950684e-05,0.298466639038541,0.00837132200580191,8.28843762950684e-05,0.298466639038541,8.28843762950684e-05,0.39378367177787,8.28843762950684e-05,8.28843762950684e-05,8.28843762950684e-05,8.28843762950684e-05,8.28843762950684e-05
AH20120418$1153,0.000123228589032656,0.000123228589032656,0.000123228589032656,0.000123228589032656,0.493037584719655,0.0247689463955638,0.000123228589032656,0.000123228589032656,0.000123228589032656,0.43758471965496,0.000123228589032656,0.000123228589032656,0.000123228589032656,0.0247689463955638,0.018607516943931
AH20120418$1154,0.000288600288600289,0.000288600288600289,0.620779220779221,0.000288600288600289,0.245598845598846,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.13015873015873,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289
AH20120418$1155,0.000137646249139711,0.117136958017894,0.000137646249139711,0.681486579490709,0.000137646249139711,0.000137646249139711,0.000137646249139711,0.000137646249139711,0.000137646249139711,0.0827253957329663,0.000137646249139711,0.110254645560908,0.000137646249139711,0.00701995870612526,0.000137646249139711
AH20120418$1156,0.000173460537727667,0.0522116218560277,0.0869037294015611,0.147614917606245,0.000173460537727667,0.0435385949696444,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.347094535993062,0.321075455333912,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.000173460537727667
AH20120418$1157,0.000209863588667366,0.0736621196222455,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.776705141657922,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.147114375655824
AH20120418$1158,0.000105652403592182,0.000105652403592182,0.0159535129424194,0.412150026413101,0.216693079767565,0.000105652403592182,0.000105652403592182,0.000105652403592182,0.000105652403592182,0.000105652403592182,0.317062863180137,0.000105652403592182,0.0370839936608558,0.000105652403592182,0.000105652403592182
AH20120418$1159,0.000191754554170662,0.105656759348035,0.374113135186961,0.000191754554170662,0.115244487056568,0.000191754554170662,0.000191754554170662,0.000191754554170662,0.000191754554170662,0.27823585810163,0.000191754554170662,0.124832214765101,0.000191754554170662,0.000191754554170662,0.000191754554170662
AH20120418$1160,0.245528455284553,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.164227642276423,0.164227642276423,0.408130081300813,0.0016260162601626
AH20120419$1161,0.000140548137737175,0.288264230498946,0.000140548137737175,0.000140548137737175,0.0633872101194659,0.000140548137737175,0.000140548137737175,0.442867182009838,0.000140548137737175,0.203935347856641,0.000140548137737175,0.000140548137737175,0.000140548137737175,0.000140548137737175,0.000140548137737175
AH20120419$1162,0.000148920327624721,0.0299329858525689,0.350111690245719,0.000148920327624721,0.201191362620998,0.0150409530900968,0.000148920327624721,0.000148920327624721,0.000148920327624721,0.00759493670886076,0.000148920327624721,0.394787788533135,0.000148920327624721,0.000148920327624721,0.000148920327624721
AH20120419$1163,0.000166251039068994,0.000166251039068994,0.000166251039068994,0.000166251039068994,0.349293433083957,0.000166251039068994,0.0583541147132169,0.000166251039068994,0.000166251039068994,0.000166251039068994,0.523857024106401,0.000166251039068994,0.0666666666666667,0.000166251039068994,0.000166251039068994
